Post_url,Image_BaseName,description,commentCount,likeCount,type,pubDate,year,month,Google_Vision_label,text_category,visual_cluster,BERTopic_cluster_id
https://www.instagram.com/p/BXoEdbdgzSg/,20687904_879127185577092_1553552879996895232_n.jpg,"President Donald J. Trump, joined by Vice President Mike Pence, speaks with reporters following a security briefing, Thursday, August 10, 2017 in Bedminster, NJ.'",3388,126958,Photo,2017-08-10T20:06:54.000Z,2017,8,Flag; Tie; Flag of the united states; Gesture; Window; Government agency; Suit; Blazer; Event; Official,president_life,official setting,16
,33063970_196618934317063_8914971622402686976_n.jpg,"Moments ago, it was my great honor to sign #RightToTry into law! 45.wh.gov/RightToTry",1504,65143,Video,2018-05-30T17:21:29.000Z,2018,5,Coat; Flag; Smile; Tie; Chair; Suit; Dress; Flag of the united states; Curtain; Official,#N/A,#N/A,#N/A
https://www.instagram.com/p/B6W8mVpBpMt/,77110460_435625130652100_9124737600422297648_n.jpg,"Tonight, I was thrilled to be with thousands of proud, patriotic young Americans at the Turning Point USA Student Action Summit! They are the fearless young leaders who stare down the hatred of the radical left and bravely fight for our liberty, our values, and our God-given Freedom. Each of them is a warrior on the frontlines of defending our way of life—and I am profoundly grateful to them all!",5707,419923,Photo,2019-12-22T02:49:55.000Z,2019,12,Microphone; Podium; Coat; Spokesperson; Lectern; Suit; Public address system; Collar; Blazer; Smile,#N/A,official setting,#N/A
,118654614_374933710166324_660770814412738_n.jpg,"#Repost @ivankatrump
・・・
Since taking office, POTUS has been the champion for the American worker. 
Visited @generalmotors, one of our earliest #PledgetoAmericasWorkers🇺🇸 signers, to see their job training programs in action today.",2258,157896,Video,2020-09-03T03:54:47.000Z,2020,9,Joint; Product; Human; Automotive design; Sleeve; Standing; Lighting; Social group; Fashion design; Formal wear,#N/A,#N/A,#N/A
,44478695_1401025866697093_2357416955511283877_n.jpg,Thank you Indiana! Something’s going on! Get out tomorrow and VOTE!! Polling locations: Vote.GOP,1305,81442,Video,2018-11-06T00:48:12.000Z,2018,11,Shirt; Product; Hat; World; Cap; Gesture; T-shirt; Baseball cap; Fan; Crowd,#N/A,#N/A,#N/A
,25008121_172724459986693_4230434918456360960_n.jpg,"Thank you for sharing. GOD BLESS THE UNITED STATES OF AMERICA! #USA 
#Repost @captdamienmd
・・・
Turn sound on",4980,170944,Video,2017-12-10T19:09:18.000Z,2017,12,Crowd; Line; Urban design; Font; Leisure; Recreation; Event; Fan; Sports; City,#N/A,#N/A,#N/A
,132326826_1511897889003824_2818240991845700701_n.jpg,,54312,1522065,Video,2020-12-24T20:23:19.000Z,2020,12,Plant; Christmas ornament; Interior design; Flag; Christmas decoration; Woody plant; Tree; Landmark; Decoration; Flower Arranging,#N/A,#N/A,#N/A
,17266091_1418443071555241_3342802492772581376_n.jpg,FBI Director Comey says classified leaks to the media have been “unusually active” recently.,2912,56805,Video,2017-03-20T20:52:52.000Z,2017,3,Outerwear; Coat; Product; Microphone; News; Suit; Sharing; Tie; Screenshot; Spokesperson,#N/A,#N/A,#N/A
https://www.instagram.com/p/BFSjYbWmhUC/,13118142_451910585002452_1554513589_n.jpg,"Thank you #Nassau County #GOP. It was an honor to join everyone this evening. I am grateful for your support with my candidacy! Lets defeat Crooked Hillary in November here in #NewYork, and MAKE #AMERICA GREAT AGAIN! 
#LongIsland #TrumpTrain #Trump2016",4030,41419,Photo,2016-05-12T02:08:43.000Z,2016,5,Flag; Gesture; Flag of the united states; News; Spokesperson; Blazer; Font; Electric blue; Event; Tie,election,official setting,31
,32362809_413788525699120_4871337682191515648_n.jpg,It was my honor to welcome #NASCAR Cup Series Champion Martin Truex Jr and his team to the @WhiteHouse yesterday!,1531,69168,Video,2018-05-22T20:54:06.000Z,2018,5,Tire; Wheel; Car; Motor vehicle; Automotive tire; Vehicle; Hood; Automotive design; Automotive exterior; Alloy wheel,#N/A,#N/A,#N/A
,1660432_541939505914067_750820507_n.jpg,With @ivankatrump and @erictrump at the opening of the Gary Player Villa at @TrumpDoral.,83,2143,Photo,2014-01-29T22:26:22.000Z,2014,1,Clothing; Footwear; Smile; Trousers; Shoe; Furniture; Leg; Coat; Tie; Sunglasses,other,military,66
https://www.instagram.com/p/Bh1qNGjA2s-/,30933733_1913049242081124_4083142369409499136_n.jpg,Heading to the Southern White House to watch the Funeral Service of Barbara Bush. First Lady Melania has arrived in Houston to pay our respects. Will be a beautiful day!,4576,159056,Photo,2018-04-21T16:00:47.000Z,2018,4,Font; Terrestrial plant; Screenshot; Happy; Number; Circle,president_life,posters and screenshots,82
https://www.instagram.com/p/BBqS9djmhWp/,12716487_1570796439910660_2116830934_n.jpg,"A must share with the #TrumpTrain! 
#Repost @erictrump. ・・・
#Repost @ivankatrump.
・・・
Ending an exciting day with my siblings at the Airport Diner! #nh @erictrump @donaldjtrumpjr @laraleatrump",2034,24175,Photo,2016-02-11T21:21:25.000Z,2016,2,Smile; Head; Outerwear; Table; Organ; Tableware; Fashion; Hat; Community; Jacket,election,unofficial setting,9
https://www.instagram.com/p/Bthxqxrl5vB/,50759144_456097228261357_8678254073865619194_n.jpg,#2019 #SOTU,1532,170728,Photo,2019-02-06T04:57:56.000Z,2019,2,Musical instrument accessory; Chair; Entertainment; Hall; Stage; Performing arts center; Event; Theatre; Audience; Suit,#N/A,rallies and public events,#N/A
https://www.instagram.com/p/BSMpUekAaa2/,17493494_765562170284960_1340245098767581184_n.jpg,"A NEW ERA IN AMERICAN ENERGY! 
#MadeInTheUSA🇺🇸
Watch here- cut&paste- and enter into browser: youtu.be/OdkThe_O50M",2757,77100,Photo,2017-03-28T21:53:17.000Z,2017,3,Coat; Organ; Human; Tie; Social group; Suit; Blazer; Flag; Official; Event,election,official setting,56
,54512179_382814502301684_8407392628975835197_n.jpg,"“Israel is an inspiration, a trusted ally, and a cherished friend. The United States will always stand by its side.”",3677,215081,Photo,2019-03-25T20:49:21.000Z,2019,3,Plant; Building; Flower; Daytime; White; Window; Petal; Tree; Architecture; Lighting,#N/A,outdoors,#N/A
,22637406_121996431802305_6695060974522597376_n.jpg,"#PresidentTrump arriving at #AirForceOne ✈️
#TeamTrumpBTS
#USA 🇺🇸",12491,78859,Video,2017-10-19T03:48:50.000Z,2017,10,Tire; Wheel; Vehicle; Car; Sky; Aircraft; Asphalt; Mode of transport; Aerospace manufacturer; Automotive lighting,#N/A,#N/A,#N/A
https://www.instagram.com/p/CG3MDxpMdLq/,122803321_118890473165585_3735484412848171802_n.jpg,"THANK YOU MICHIGAN! #MAGA
———
Via AFP/Getty Images — People wait for US President Donald Trump speaks during a Make America Great Again rally at Capital Region International Airport October 27, 2020, in Lansing, Michigan. (Photo by Brendan Smialowski / AFP) (Photo by BRENDAN SMIALOWSKI/AFP via Getty Images)",2969,354815,Photo,2020-10-27T21:37:26.000Z,2020,10,Smile; Product; Hat; Cap; Jersey; Fan; Headgear; Outdoor recreation; Social group; Crowd,election,rallies and public events,42
https://www.instagram.com/p/BUsKMaHAlxu/,18722168_1910197569260564_1213520817388781568_n.jpg,"Honoring the men and women who made the ultimate sacrifice in service to America. Home of the free, because of the brave. #MemorialDay🇺🇸",2324,205423,Photo,2017-05-29T20:39:47.000Z,2017,5,Jaw; Font; Screenshot; Terrestrial plant; Circle; Number; Document; Happy,military,posters and screenshots,36
,50256950_546475735870519_3861261110554109829_n.jpg,"#Repost @nytmills
・・・
President Donald Trump looks on as the US Military Team move the transfer case carrying the remains of Scott A. Wirtz, at Dover Air Force Base, Del., Saturday , Jan, 19, 2019. DOD civilian Scott A. Wirtz of St. Louis, Missouri. Wirtz was assigned to the Defense Intelligence Agency as an operations support specialist.&nbsp;&nbsp;Wirtz died Jan. 16, 2019, in Manbij, Syria, as a result of wounds sustained from a suicide improvised explosive device. Three other members of the Military were also killed during this attack. @realdonaldtrump",5111,309938,Photo,2019-01-20T04:49:46.000Z,2019,1,Shirt; Military camouflage; White; Military uniform; Military person; Black; Cap; Standing; Coat; Hat,greetings_condolences,military,2
https://www.instagram.com/p/BT5VHqTATrT/,18300038_453423644992347_4426285036311937024_n.jpg,"Cryin' Chuck Schumer stated recently, ""I do not have confidence in him (James Comey) any longer."" Then acts so indignant.  #draintheswamp",5824,93202,Photo,2017-05-10T02:53:59.000Z,2017,5,Font; Happy; Bird; Darkness; Photo caption; Graphics; Logo; Brand; Event; Circle,election,posters and screenshots,0
,15099482_593623347493275_1614800659826081792_n.jpg,"#Repost @donaldjtrumpjr
・・・
Part 1: President-elect Donald #Trump delivers a #Thanksgiving message to Americans. “It is my prayer, that on this Thanksgiving, we begin to heal our divisions and move forward as one country.” #repost @foxnews #ProudAmerican #Thanksgiving #familytime #family #trump",2476,114308,Video,2016-11-24T21:21:21.000Z,2016,11,Forehead; Tie; Coat; Gesture; Suit; Font; Screenshot; News; Formal wear; Event,#N/A,#N/A,#N/A
,58049262_801995023520025_8270118677357441514_n.jpg,"#Repost @WhiteHouse
・・・
President Trump welcomed Prime Minister Peter Pellegrini of the Slovak Republic for his first visit in the Oval Office!",1045,66456,Video,2019-05-03T22:30:25.000Z,2019,5,Plant; Tree; Tints and shades; Car; City; Road; Darkness; Wheel; Street; Vehicle door,#N/A,#N/A,#N/A
,75269537_3155971291144394_8330430532499731857_n.jpg,GREAT NEWS! #MAGA #KAG,2584,134960,Video,2019-11-18T21:31:04.000Z,2019,11,Computer; Television presenter; Product; Tie; Laptop; Coat; Personal computer; News; Television program; Television,#N/A,#N/A,#N/A
,47447522_344054936387401_485143167987575148_n.jpg,"The Democrats and President Obama gave Iran 150 Billion Dollars and got nothing, but they can’t give 5 Billion Dollars for National Security and a Wall?",17157,388698,Photo,2018-12-12T19:49:22.000Z,2018,12,Cricket cap; Cap; Sleeve; Baseball cap; Font; Blazer; Event; Job; Varnish; Official,election,military,11
https://www.instagram.com/p/BQWXqC5Dm7s/,16465259_737253543108277_1846013008661184512_n.jpg,"‪Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzō Abe earlier today. ‬
#USA #JAPAN 🇺🇸🇯🇵",9391,315607,Photo,2017-02-10T23:28:34.000Z,2017,2,Smile; Tie; Coat; Dress shirt; Gesture; Collar; Suit; Blazer; White-collar worker; Formal wear,president_life,official setting,114
https://www.instagram.com/p/ZbIeSDmhZS/,11243561_679526945492417_1728851724_n.jpg,People love @LilJon! #Trump #LilJon #CelebApprentice,291,1819,Photo,2013-05-17T19:05:24.000Z,2013,5,Smile; Watch; Shirt; Vision care; Dress shirt; Coat; Gesture; Collar; Beard; Eyewear,other,unofficial setting,67
https://www.instagram.com/p/BkeHPgxgPWV/,36113534_228190307787866_3249988885161181184_n.jpg,"#Repost @foxbusiness
・・・
President Donald #Trump discussed trade during a campaign rally for Governor Henry McMaster in South Carolina on Monday night adding, ""It's all gonna work out"" amid fears of a potential trade war.",3202,167646,Photo,2018-06-26T02:06:56.000Z,2018,6,Coat; Gesture; Tie; Suit; News; Font; Event; Spokesperson; Speech; Official,economy,official setting,46
https://www.instagram.com/p/zBKTcUGhTI/,10959189_789951287706972_1127378044_n.jpg,#TBT With @britneyspears,2151,6913,Photo,2015-02-12T22:37:24.000Z,2015,2,Clothing; Smile; Hairstyle; Facial expression; Muscle; Tie; Flash photography; Gesture; Happy; Suit,other,unofficial setting,57
,61636426_687638958335203_9140853301464502103_n.jpg,"Yesterday, in Iowa - it was my great honor to sign an executive order to speed up reviews of biotechnology so that farmers can get access to critical scientific advances FASTER, and reap the full benefits of American innovation for years to come!",2431,164818,Photo,2019-06-12T15:27:32.000Z,2019,6,Trousers; Smile; Coat; Fashion; Standing; Motor vehicle; Table; Automotive design; Suit; Tie,law,vehicles,32
https://www.instagram.com/p/BcVmQv0AREW/,24328014_506461586388698_7120234536071331840_n.jpg,"It was my great honor to welcome American business owners and families from around the country to the Oval Office, to share their experiences as middle class, working citizens. Today, we discussed how tax reform might help their businesses and families...",4073,159560,Photo,2017-12-05T22:33:40.000Z,2017,12,Photograph; Tie; Coat; Microphone; Gesture; Chair; Interaction; Suit; Flag; Blazer,#N/A,official setting,#N/A
,17587459_1098219356990454_4836597474145599488_n.jpg,Congratulations to these amazing US Navy Submarine Junior Officers of the Year. VP Pence & I were honored to welcome them to the Oval Office.,5029,112885,Photo,2017-04-01T17:55:37.000Z,2017,4,Trousers; Smile; Coat; Curtain; Table; Military person; Suit; Government agency; Podium; Tie,greetings_condolences,military,99
https://www.instagram.com/p/Bx7LhYBBSrX/,60527232_157255728647372_3050145462727761471_n.jpg,"‪Tonight in Tokyo, Japan at the Ryōgoku Kokugikan Stadium, it was my great honor to present the first-ever U.S. President’s Cup to Sumo Grand Champion Asanoyama. Congratulations! A great time had by all, thank you @ShinzoAbe!!‬",4221,382144,Photo,2019-05-26T11:50:26.000Z,2019,5,Smile; Suit trousers; Tie; Coat; Dress shirt; Standing; Gesture; Suit; Collar; Material property,#N/A,official setting,#N/A
,26072016_413600785719642_6748476804178116608_n.jpg,"The entire world understands that the good people of Iran want change, and, other than the vast military power of the United States, that Iran’s people are what their leaders fear the most....",13772,84693,Video,2017-12-30T19:07:23.000Z,2017,12,Microphone; Coat; Tie; Public address system; Organism; Gesture; Dress shirt; Suit; Spokesperson; Blazer,#N/A,#N/A,#N/A
https://www.instagram.com/p/BDdodmumhU9/,12445779_1134314989952184_1407034945_n.jpg,#happyeaster from #trump2016 #trumptrain,8259,39605,Photo,2016-03-27T16:21:58.000Z,2016,3,Textile; Font; Art; Pattern; Circle; Illustration; Magenta; Poster; Ornament; Jewellery,election,posters and screenshots,79
https://www.instagram.com/p/B7Mthu6Bx8I/,80573027_462011638009557_1637582418859132537_n.jpg,‏به مردم شجاع و رنج کشیده ایران: من از ابتدای دوره ریاست جمهوریم با شما ایستاده‌ام و دولت من همچنان با شما خواهد ایستاد. ما اعتراضات شما را از نزدیک دنبال می کنیم. شجاعت شما الهام بخش است.,50098,621014,Photo,2020-01-11T23:57:12.000Z,2020,1,Coat; Flag; Podium; Tie; Suit; Social group; Community; Chair; Official; Blazer,international_relations,official setting,48
https://www.instagram.com/p/Bsv0nIPFELU/,49422013_139888006936936_5521368779361035233_n.jpg,,52998,791175,Photo,2019-01-17T19:21:37.000Z,2019,1,Handwriting; Font; Parallel; Paper; Writing; Letter; Document; Signature; Paper product; Ink,#N/A,posters and screenshots,#N/A
,61397582_2196395753810181_6330868774042447322_n.jpg,"#Repost @theroyalfamily
・・・
‘Tonight we celebrate an alliance that has helped to ensure the safety and prosperity of both our peoples for decades, and which I believe will endure for many years to come.’ This evening, a State Banquet was held in the Ballroom at Buckingham Palace in honour of the State Visit of the President and Mrs Trump.

In her speech at the banquet, The Queen spoke of the mutual aims and beliefs of both countries, saying, ‘Mr President, as we look to the future, I am confident that our common values and shared interests will continue to unite us.’ The Prince of Wales, The Duchess of Cornwall, The Duke and Duchess of Cambridge, The Duke of York and The Earl and Countess of Wessex also attended the banquet. 📸 Press Association",8350,583147,Photo,2019-06-03T22:26:15.000Z,2019,6,Flower; Greeting; Organ; Smile; Plant; Flag; Gesture; Red; Petal; Flower Arranging,#N/A,outdoors,#N/A
https://www.instagram.com/p/BmeMucvAgKS/,38502747_2246972088923207_1546817353369518080_n.jpg,"‪Today, President Trump was presented with a U.S. flag by Kelly McKeague, Director of the Defense POW/MIA Accounting Agency, during an update on the identification of remains returned by North Korea of missing U.S. troops killed during the Korean War.‬",3995,151642,Photo,2018-08-14T19:57:38.000Z,2018,8,Clothing; Outerwear; Photograph; Coat; Couch; Tie; Blue; Flag; Picture frame; Suit,#N/A,summits and negotiations,#N/A
,29717710_414504832329507_1757585829674352640_n.jpg,#AutismAwarenessDay #LightItUpBlue,4767,179599,Photo,2018-04-03T02:11:53.000Z,2018,4,Sky; Plant; Tree; Window; Electricity; Midnight; Facade; Tints and shades; City; Electric blue,healthcare,outdoors,52
,30890674_218951332029122_3367373240463785984_n.jpg,"The American flag is flown at half-staff above the @WhiteHouse in memory of former First Lady Barbara Bush, Wednesday, April 18, 2018.",2025,153800,Photo,2018-04-18T16:37:08.000Z,2018,4,Sky; Plant; Building; Tree; Grass; Facade; Lawn; Flag; Official residence; City,#N/A,outdoors,#N/A
,25013360_197416964148520_5822854048436453376_n.jpg,"1 of 6🎥In 1995, Congress adopted the Jerusalem Embassy Act... This Act passed Congress by an overwhelming bipartisan majority, and was reaffirmed by a unanimous vote of the Senate only six months ago...",8274,54449,Video,2017-12-06T18:50:18.000Z,2017,12,Microphone; Coat; Tie; Gesture; Picture frame; Podium; Suit; Blazer; Curtain; Cabinetry,#N/A,#N/A,#N/A
https://www.instagram.com/p/Bn-Ud1AA6N_/,40802422_440333073041096_4807510337758429116_n.jpg,"Thank you #LasVegas, #Nevada - I #love you! #MAGA🇺🇸",901,75725,Photo,2018-09-21T03:52:22.000Z,2018,9,Outerwear; Product; Podium; Coat; Orange; Fan; Crowd; Entertainment; Suit; Academic dress,election,rallies and public events,71
,77309733_505372690077568_1576390294956623890_n.jpg,"30 years after the first presidential turkey pardon, President Trump and @FLOTUS Melania carried on the tradition once again!",2194,127360,Video,2019-11-26T21:34:25.000Z,2019,11,Grey; Door; Flooring; Event; Art; Wood; Flag; Visual arts; Suit; Tourist attraction,#N/A,#N/A,#N/A
https://www.instagram.com/p/BPkiWopDdhA/,16110342_1830301713875142_672966451241418752_n.jpg,"#Repost @ivankatrump
・・・
With my family at the inaugural interfaith prayer service at National Cathedral.",6554,221927,Photo,2017-01-22T15:00:00.000Z,2017,1,Music; Dress; Entertainment; Hat; Headgear; Suit; Event; Fashion design; Performing arts; Formal wear,other,rallies and public events,66
https://www.instagram.com/p/BWSgPlZABtx/,19931863_1709797685727514_399902936051744768_n.jpg,President Trump with world leaders at the #G20Summit. #Hamburg #Germany #USA,348,52109,Photo,2017-07-08T14:35:00.000Z,2017,7,World; Product; Lighting; Interior design; Chair; Suit; Table; Crowd; Projection screen; Public speaking,international_relations,rallies and public events,5
https://www.instagram.com/p/CHG_cEZs3Ez/,123480868_802514260527581_4467848473474493541_n.jpg,THANK YOU PENNSYLVANIA! #VOTE #MAGA,10507,814032,Photo,2020-11-03T00:55:00.000Z,2020,11,Sky; Cloud; Outerwear; Product; Gesture; Fan; Crowd; Hat; T-shirt; Cap,#N/A,rallies and public events,#N/A
,123555198_670192773696069_8753942716442638382_n.jpg,,18209,581639,Video,2020-11-06T05:16:25.000Z,2020,11,Property; Product; World; News; Tie; Font; Suit; Real estate; Spokesperson; Event,#N/A,#N/A,#N/A
,18380950_1890509447897462_8912783924975894528_n.jpg,Here I am ... standing before you as President of the #UnitedStates ... #USA 🇺🇸,1187,60630,Video,2017-05-13T19:38:15.000Z,2017,5,Podium; Microphone; Lectern; World; Coat; Tie; Spokesperson; Font; Suit; Event,#N/A,#N/A,#N/A
https://www.instagram.com/p/BUcYF1HggO5/,18580115_1413677312032422_4152000882826805248_n.jpg,"#Repost @b.netanyahu
・・・
חבר אמת
A true friend
🇮🇱🇺🇸 (צילום: אבי אוחיון, לע״מ)",1153,75178,Photo,2017-05-23T17:33:22.000Z,2017,5,Furniture; Table; Chair; Comfort; Font; Coffee table; Automotive design; Flooring; Leisure; Event,international_relations,summits and negotiations,44
,75234550_163328701547625_4504973060308338587_n.jpg,"#ArmyNavyGame 🇺🇸🇺🇸
#Army #Navy #Football",7843,882413,Photo,2019-12-15T02:54:50.000Z,2019,12,Smile; Peaked cap; Tie; Coat; Cap; Military uniform; Military person; Hat; Gesture; Suit,military,military,113
,58454055_475332223005015_6848293840257367074_n.jpg,"#Repost @WhiteHouse
・・・
No collusion. That's the bottom line.",4701,152832,Video,2019-04-18T14:47:09.000Z,2019,4,Hair; Glasses; Property; Organ; Tie; Coat; Suit; News; Plant; Font,#N/A,#N/A,#N/A
https://www.instagram.com/p/BMkJft5jlcc/,15043764_276614349402695_9113862499794419712_n.jpg,"#Repost @donaldjtrumpjr
・・・
Just voted with the family. Awesome experience! #MAGA #trump #trumppence #trump2016 #makeamericagreatagain",17152,148646,Photo,2016-11-08T21:48:36.000Z,2016,11,Smile; Head; Trousers; Outerwear; Coat; Yellow; Happy; Community; Jacket; Suit,other,unofficial setting,98
,42330119_285379668962321_4906711251308149632_n.jpg,"#Repost @ivankatrump
・・・
Yesterday while visiting recovery sites in North Carolina, I was inspired by the resilience of the people and their commitment to helping one another. 
Thank you to the volunteers and first responders who have worked tirelessly to rebuild and renew hope in these communities. #USAStrong 🇺🇸💪",832,60296,Video,2018-10-04T18:49:17.000Z,2018,10,Glasses; Smile; Sunglasses; Hood; Motor vehicle; Goggles; Automotive design; Social group; Hat; Fun,#N/A,#N/A,#N/A
https://www.instagram.com/p/BJbkiu4jY0h/,14099565_1719910844944320_180704617_n.jpg,"This is a MOVEMENT! A movement to take back our country, and MAKE IT GREAT AGAIN! Thank you for a fabulous evening, #OHIO! It is so important for you to get out an VOTE in November. Tonight was a special night - I will be back real soon! 
#TrumpTrain #TumpPence16 #MakeAmericaGreatAgain #USA",5592,54806,Photo,2016-08-23T00:17:36.000Z,2016,8,Product; Field house; Crowd; Fan; T-shirt; Event; Championship; Stage; Stage equipment; Competition event,election,rallies and public events,38
https://www.instagram.com/p/BL_hZ_yjFUb/,14719549_1414727058834737_7772784069997232128_n.jpg,#Obamacare is failing - as I've said all along. We must repeal & replace!,1700,53698,Photo,2016-10-25T16:25:39.000Z,2016,10,Font; Electric blue; Parallel; Brand; Event; Advertising; Signage; Employment; Graphics; Logo,healthcare,posters and screenshots,23
,16228858_1816523958618374_6401697008645570560_n.jpg,Good morning from the White House. Have a great day everyone!,10368,297649,Photo,2017-01-25T13:10:13.000Z,2017,1,Sky; Plant; Tree; Building; Window; House; Residential area; Landscape; Tints and shades; Landmark,other,outdoors,91
,25025042_147359849248147_8624930565348392960_n.jpg,"Together, our task is to strengthen our families, to build up our communities, to serve our citizens & to celebrate AMERICAN GREATNESS as a shining example to the world.

As long as we are PROUD of WHO we are, HOW we got here & WHAT we are fighting to preserve, WE WILL NOT FAIL!",2344,48497,Video,2017-12-19T00:33:48.000Z,2017,12,Blue; Lighting; Chair; Musical instrument accessory; Entertainment; Projection screen; Performing arts center; Stage equipment; Event; Crowd,#N/A,#N/A,#N/A
https://www.instagram.com/p/BVdl13RghRj/,19228622_100109570611376_7005833830124748800_n.jpg,"Happy birthday Chloe!
#Repost @donaldjtrumpjr
・・・
Chloe getting ready to blow out her birthday candles at her bday family dinner. #happybirthday #birthday",969,104355,Photo,2017-06-18T01:24:10.000Z,2017,6,Food; Candle; Cake decorating; Birthday candle; Sharing; Cake; Happy; Cake decorating supply; Baked goods; Birthday party,greetings_condolences,unofficial setting,95
,136152114_2567318576898588_8722325109250339142_n.jpg,,12998,457517,Video,2021-01-04T19:48:42.000Z,2021,1,Lighting; Building; Urban design; Crowd; Fan; Font; Confetti; Metropolis; Entertainment; People,#N/A,#N/A,#N/A
,14723462_649103178600707_3584966995327582208_n.jpg,This sign was erected by a 91 year old Holocaust survivor. His first one was stolen so he installed security cameras to watch it - I am forever grateful for his support!,6099,194747,Photo,2016-10-30T15:39:46.000Z,2016,10,Plant; Tree; Font; Land lot; Natural landscape; Grass; Landscape; Signage; Road; Advertising,military,outdoors,36
,28157821_1656734204420994_5968169147295596544_n.jpg,"#Repost @flotus
・・・
Thank you to everyone who attended today’s opioids summit at @WhiteHouse. A special thank you to Betty Henderson for having the courage in her grief to share her son’s story – we will continue to celebrate Billy’s life as we work to stop the epidemic that has taken hold of our country.",604,63624,Photo,2018-03-02T02:27:01.000Z,2018,3,Coat; Standing; Gesture; Happy; Interaction; Curtain; Event; Formal wear; White-collar worker; Font,healthcare,other,107
https://www.instagram.com/p/BgFkmsQg-R_/,28751994_1956782677917041_2789791235408134144_n.jpg,"#Repost @foxnews
・・・
During his remarks at the Latino Coalition Legislative Summit on Wednesday, President Donald #Trump said ""it's time to start building our country again.""",5282,195214,Photo,2018-03-09T03:16:55.000Z,2018,3,Smile; Sleeve; Microphone; Gesture; Collar; Happy; Blazer; Font; Formal wear; Event,american_nation,official setting,59
,62530030_473358093418507_8923115351959594909_n.jpg,"#Repost @teamtrumpofficial
・・・
We are one movement, one people, one family, and one glorious nation under God. Together we will make America wealthy again. We will make America strong again. We will make America safe again. And we will Make America Great Again. 🇺🇸",3932,120149,Video,2019-06-20T00:44:01.000Z,2019,6,Facial expression; Product; Human; Fan; Gesture; Tie; Hat; Community; Entertainment; Fun,#N/A,#N/A,#N/A
,26152290_1174571542678006_5070134001583259648_n.jpg,"Today, President Trump, thanks members of our GREAT U.S. Military, upon departure from the Pentagon with @VP Michael Pence.",2531,115019,Photo,2018-01-18T19:11:22.000Z,2018,1,Trousers; Military uniform; Military person; Coat; Gesture; Picture frame; Collar; Tie; Non-commissioned officer; Chair,#N/A,military,#N/A
https://www.instagram.com/p/BXBz0UCA1NG/,20347127_1811142962529807_5843321130969989120_n.jpg,"Thank you Foxconn, for investing $10 BILLION DOLLARS with the potential for up to 13K new jobs in Wisconsin! MadeInTheUSA🇺🇸",3105,82627,Photo,2017-07-26T23:30:20.000Z,2017,7,Coat; Plant; Flag; Tie; Lighting; Gesture; Curtain; Suit; Chair; Hat,election,summits and negotiations,21
https://www.instagram.com/p/B6wdSr_BNwN/,78790348_190728105436628_4524905317065014786_n.jpg,#2019 🇺🇸🇺🇸🇺🇸🇺🇸,5513,239316,Photo,2020-01-01T00:36:36.000Z,2020,1,World; Coat; Fan; Community; Adaptation; Suit; Font; T-shirt; Crowd; Team,other,rallies and public events,10
https://www.instagram.com/p/_z4PyNmhXC/,12353485_1013392432052992_257981079_n.jpg,"THANK YOU!!
#twitter #facebook #instagram",6364,33022,Photo,2015-12-27T21:37:36.000Z,2015,12,Smile; Coat; Dress; Music; Entertainment; Suit; Font; Performing arts; Formal wear; Electric blue,election,unofficial setting,18
,90332742_563262920958611_8519649936877436547_n.jpg,"#Repost @whitehouse
・・・
Small businesses power our economy—and President @realdonaldtrump won't let them weather this alone.",4307,155620,Video,2020-03-24T21:47:59.000Z,2020,3,Property; Plant; News; Tie; Font; Tree; Adaptation; Real estate; Publication; Signage,#N/A,#N/A,#N/A
,72650702_163617288190171_5026257264143188367_n.jpg,#MAGA #KAG #2020,1830,105579,Video,2019-12-11T16:41:18.000Z,2019,12,Field house; Dress; Suit; Entertainment; Fan; Crowd; Stage; Chair; Event; Stage equipment,#N/A,#N/A,#N/A
,20481935_2083929095197215_3894168236496781312_n.jpg,"Thank you for joining us!
#Repost @ivankatrump
・・・
Leaving dinner at the White House with @erictrump and @laraleatrump. Thank you dad!",2545,137031,Photo,2017-08-03T01:18:30.000Z,2017,8,Flash photography; Coat; Door; Suit; Formal wear; Tints and shades; Happy; Electric blue; Event; Metal,president_life,outdoors,82
https://www.instagram.com/p/BZUB1dGgirt/,21827788_1439425626135478_3324726100705148928_n.jpg,"It was great meet with Emir Sheikh Tamin bin Hamad al-Thani, here in #NYC, with our respective delegations. #USAatUNGA #UNGA #USA",858,51016,Photo,2017-09-21T18:21:57.000Z,2017,9,Flag; Blue; Smile; Plant; Human body; Chair; Tie; Flag of the united states; Suit; Curtain,#N/A,summits and negotiations,#N/A
https://www.instagram.com/p/BoKT0YDAmu0/,41621779_1831549306961889_1537813045690826499_n.jpg,#UNGA #2018,1858,94391,Photo,2018-09-25T19:37:35.000Z,2018,9,Light; Lighting; Architecture; Hall; Chair; Event; Building; Projection screen; Performing arts center; Crowd,#N/A,rallies and public events,#N/A
